id;categoria;produto;custo_brl;venda_brl;aliexpress;loja
beleza-144;Beleza;Depilador Elétrico Plus;99,36;198,72;https://pt.aliexpress.com/w/wholesale-electric+epilator+women+plus.html;https://alvaloja.store/produto.html?id=beleza-144
beleza-145;Beleza;Kit Skincare Rolo Pro;28,44;56,88;https://pt.aliexpress.com/w/wholesale-jade+roller+gua+sha+set+pro.html;https://alvaloja.store/produto.html?id=beleza-145
beleza-146;Beleza;Kit Skincare Rolo Mini;17,72;35,44;https://pt.aliexpress.com/w/wholesale-jade+roller+gua+sha+set+mini.html;https://alvaloja.store/produto.html?id=beleza-146
beleza-147;Beleza;Kit Skincare Rolo Kit 2;38,46;76,92;https://pt.aliexpress.com/w/wholesale-jade+roller+gua+sha+set+2+pack.html;https://alvaloja.store/produto.html?id=beleza-147
beleza-148;Beleza;Kit Skincare Rolo Plus;32,17;64,34;https://pt.aliexpress.com/w/wholesale-jade+roller+gua+sha+set+plus.html;https://alvaloja.store/produto.html?id=beleza-148
beleza-149;Beleza;Aparador Pelos Nariz Pro;32,87;65,74;https://pt.aliexpress.com/w/wholesale-nose+hair+trimmer+pro.html;https://alvaloja.store/produto.html?id=beleza-149
beleza-150;Beleza;Aparador Pelos Nariz Mini;20,47;40,94;https://pt.aliexpress.com/w/wholesale-nose+hair+trimmer+mini.html;https://alvaloja.store/produto.html?id=beleza-150
beleza-151;Beleza;Aparador Pelos Nariz Kit 2;44,45;88,90;https://pt.aliexpress.com/w/wholesale-nose+hair+trimmer+2+pack.html;https://alvaloja.store/produto.html?id=beleza-151
beleza-152;Beleza;Aparador Pelos Nariz Plus;37,18;74,36;https://pt.aliexpress.com/w/wholesale-nose+hair+trimmer+plus.html;https://alvaloja.store/produto.html?id=beleza-152
beleza-153;Beleza;Escova Facial Sônica Pro;49,29;98,58;https://pt.aliexpress.com/w/wholesale-sonic+facial+cleansing+brush+pro.html;https://alvaloja.store/produto.html?id=beleza-153
beleza-154;Beleza;Escova Facial Sônica Mini;30,70;61,40;https://pt.aliexpress.com/w/wholesale-sonic+facial+cleansing+brush+mini.html;https://alvaloja.store/produto.html?id=beleza-154
beleza-155;Beleza;Escova Facial Sônica Kit 2;66,66;133,32;https://pt.aliexpress.com/w/wholesale-sonic+facial+cleansing+brush+2+pack.html;https://alvaloja.store/produto.html?id=beleza-155
beleza-156;Beleza;Escova Facial Sônica Plus;55,75;111,50;https://pt.aliexpress.com/w/wholesale-sonic+facial+cleansing+brush+plus.html;https://alvaloja.store/produto.html?id=beleza-156
beleza-157;Beleza;Modelador Cachos Pro;91,00;182,00;https://pt.aliexpress.com/w/wholesale-hair+curler+automatic+pro.html;https://alvaloja.store/produto.html?id=beleza-157
beleza-158;Beleza;Modelador Cachos Mini;56,69;113,38;https://pt.aliexpress.com/w/wholesale-hair+curler+automatic+mini.html;https://alvaloja.store/produto.html?id=beleza-158
beleza-159;Beleza;Modelador Cachos Kit 2;123,07;246,14;https://pt.aliexpress.com/w/wholesale-hair+curler+automatic+2+pack.html;https://alvaloja.store/produto.html?id=beleza-159
beleza-160;Beleza;Modelador Cachos Plus;102,93;205,86;https://pt.aliexpress.com/w/wholesale-hair+curler+automatic+plus.html;https://alvaloja.store/produto.html?id=beleza-160
beleza-161;Beleza;Removedor Cravos Pro;54,35;108,70;https://pt.aliexpress.com/w/wholesale-blackhead+vacuum+remover+pro.html;https://alvaloja.store/produto.html?id=beleza-161
beleza-162;Beleza;Removedor Cravos Mini;33,86;67,72;https://pt.aliexpress.com/w/wholesale-blackhead+vacuum+remover+mini.html;https://alvaloja.store/produto.html?id=beleza-162
beleza-163;Beleza;Removedor Cravos Kit 2;73,51;147,02;https://pt.aliexpress.com/w/wholesale-blackhead+vacuum+remover+2+pack.html;https://alvaloja.store/produto.html?id=beleza-163
beleza-164;Beleza;Removedor Cravos Plus;61,48;122,96;https://pt.aliexpress.com/w/wholesale-blackhead+vacuum+remover+plus.html;https://alvaloja.store/produto.html?id=beleza-164
beleza-165;Beleza;Lixa Pé Elétrica Pro;57,51;115,02;https://pt.aliexpress.com/w/wholesale-electric+foot+file+pro.html;https://alvaloja.store/produto.html?id=beleza-165
beleza-166;Beleza;Lixa Pé Elétrica Mini;35,83;71,66;https://pt.aliexpress.com/w/wholesale-electric+foot+file+mini.html;https://alvaloja.store/produto.html?id=beleza-166
beleza-167;Beleza;Lixa Pé Elétrica Kit 2;77,78;155,56;https://pt.aliexpress.com/w/wholesale-electric+foot+file+2+pack.html;https://alvaloja.store/produto.html?id=beleza-167
beleza-168;Beleza;Lixa Pé Elétrica Plus;65,05;130,10;https://pt.aliexpress.com/w/wholesale-electric+foot+file+plus.html;https://alvaloja.store/produto.html?id=beleza-168
beleza-169;Beleza;Kit Manicure 18pç Pro;39,81;79,62;https://pt.aliexpress.com/w/wholesale-manicure+set+18+pcs+pro.html;https://alvaloja.store/produto.html?id=beleza-169
beleza-170;Beleza;Kit Manicure 18pç Mini;24,80;49,60;https://pt.aliexpress.com/w/wholesale-manicure+set+18+pcs+mini.html;https://alvaloja.store/produto.html?id=beleza-170
beleza-171;Beleza;Kit Manicure 18pç Kit 2;53,84;107,68;https://pt.aliexpress.com/w/wholesale-manicure+set+18+pcs+2+pack.html;https://alvaloja.store/produto.html?id=beleza-171
beleza-172;Beleza;Kit Manicure 18pç Plus;45,03;90,06;https://pt.aliexpress.com/w/wholesale-manicure+set+18+pcs+plus.html;https://alvaloja.store/produto.html?id=beleza-172
beleza-173;Beleza;Chapinha Mini Pro;44,87;89,74;https://pt.aliexpress.com/w/wholesale-mini+hair+straightener+pro.html;https://alvaloja.store/produto.html?id=beleza-173
beleza-174;Beleza;Chapinha Mini Mini;27,95;55,90;https://pt.aliexpress.com/w/wholesale-mini+hair+straightener+mini.html;https://alvaloja.store/produto.html?id=beleza-174
beleza-175;Beleza;Chapinha Mini Kit 2;60,69;121,38;https://pt.aliexpress.com/w/wholesale-mini+hair+straightener+2+pack.html;https://alvaloja.store/produto.html?id=beleza-175
beleza-176;Beleza;Chapinha Mini Plus;50,76;101,52;https://pt.aliexpress.com/w/wholesale-mini+hair+straightener+plus.html;https://alvaloja.store/produto.html?id=beleza-176
beleza-177;Beleza;Faixa Skincare Pro;13,91;27,82;https://pt.aliexpress.com/w/wholesale-skincare+headband+pro.html;https://alvaloja.store/produto.html?id=beleza-177
beleza-178;Beleza;Faixa Skincare Mini;8,66;17,32;https://pt.aliexpress.com/w/wholesale-skincare+headband+mini.html;https://alvaloja.store/produto.html?id=beleza-178
beleza-179;Beleza;Faixa Skincare Kit 2;18,81;37,62;https://pt.aliexpress.com/w/wholesale-skincare+headband+2+pack.html;https://alvaloja.store/produto.html?id=beleza-179
beleza-180;Beleza;Faixa Skincare Plus;15,73;31,46;https://pt.aliexpress.com/w/wholesale-skincare+headband+plus.html;https://alvaloja.store/produto.html?id=beleza-180
beleza-181;Beleza;Organizadora Maquiagem Pro;61,30;122,60;https://pt.aliexpress.com/w/wholesale-makeup+organizer+acrylic+pro.html;https://alvaloja.store/produto.html?id=beleza-181
beleza-182;Beleza;Organizadora Maquiagem Mini;38,19;76,38;https://pt.aliexpress.com/w/wholesale-makeup+organizer+acrylic+mini.html;https://alvaloja.store/produto.html?id=beleza-182
beleza-183;Beleza;Organizadora Maquiagem Kit 2;82,91;165,82;https://pt.aliexpress.com/w/wholesale-makeup+organizer+acrylic+2+pack.html;https://alvaloja.store/produto.html?id=beleza-183
beleza-184;Beleza;Organizadora Maquiagem Plus;69,34;138,68;https://pt.aliexpress.com/w/wholesale-makeup+organizer+acrylic+plus.html;https://alvaloja.store/produto.html?id=beleza-184
beleza-185;Beleza;Pinça LED Sobrancelha Pro;21,48;42,96;https://pt.aliexpress.com/w/wholesale-led+eyebrow+tweezers+pro.html;https://alvaloja.store/produto.html?id=beleza-185
beleza-186;Beleza;Pinça LED Sobrancelha Mini;13,38;26,76;https://pt.aliexpress.com/w/wholesale-led+eyebrow+tweezers+mini.html;https://alvaloja.store/produto.html?id=beleza-186
beleza-187;Beleza;Pinça LED Sobrancelha Kit 2;29,06;58,12;https://pt.aliexpress.com/w/wholesale-led+eyebrow+tweezers+2+pack.html;https://alvaloja.store/produto.html?id=beleza-187
beleza-188;Beleza;Pinça LED Sobrancelha Plus;24,30;48,60;https://pt.aliexpress.com/w/wholesale-led+eyebrow+tweezers+plus.html;https://alvaloja.store/produto.html?id=beleza-188
beleza-189;Beleza;Spray Nano Facial Pro;42,97;85,94;https://pt.aliexpress.com/w/wholesale-nano+facial+mister+pro.html;https://alvaloja.store/produto.html?id=beleza-189
beleza-190;Beleza;Spray Nano Facial Mini;26,77;53,54;https://pt.aliexpress.com/w/wholesale-nano+facial+mister+mini.html;https://alvaloja.store/produto.html?id=beleza-190
beleza-191;Beleza;Spray Nano Facial Kit 2;58,11;116,22;https://pt.aliexpress.com/w/wholesale-nano+facial+mister+2+pack.html;https://alvaloja.store/produto.html?id=beleza-191
beleza-192;Beleza;Spray Nano Facial Plus;48,60;97,20;https://pt.aliexpress.com/w/wholesale-nano+facial+mister+plus.html;https://alvaloja.store/produto.html?id=beleza-192
beleza-193;Beleza;Massageador Couro Cabeludo Pro;24,64;49,28;https://pt.aliexpress.com/w/wholesale-scalp+massager+shampoo+pro.html;https://alvaloja.store/produto.html?id=beleza-193
beleza-194;Beleza;Massageador Couro Cabeludo Mini;15,35;30,70;https://pt.aliexpress.com/w/wholesale-scalp+massager+shampoo+mini.html;https://alvaloja.store/produto.html?id=beleza-194
beleza-195;Beleza;Massageador Couro Cabeludo Kit 2;33,33;66,66;https://pt.aliexpress.com/w/wholesale-scalp+massager+shampoo+2+pack.html;https://alvaloja.store/produto.html?id=beleza-195
beleza-196;Beleza;Massageador Couro Cabeludo Plus;27,88;55,76;https://pt.aliexpress.com/w/wholesale-scalp+massager+shampoo+plus.html;https://alvaloja.store/produto.html?id=beleza-196
beleza-197;Beleza;Kit Barba Homem Pro;96,06;192,12;https://pt.aliexpress.com/w/wholesale-men+beard+kit+trimmer+pro.html;https://alvaloja.store/produto.html?id=beleza-197
beleza-198;Beleza;Kit Barba Homem Mini;59,84;119,68;https://pt.aliexpress.com/w/wholesale-men+beard+kit+trimmer+mini.html;https://alvaloja.store/produto.html?id=beleza-198
beleza-199;Beleza;Kit Barba Homem Kit 2;129,92;259,84;https://pt.aliexpress.com/w/wholesale-men+beard+kit+trimmer+2+pack.html;https://alvaloja.store/produto.html?id=beleza-199
beleza-200;Beleza;Kit Barba Homem Plus;108,66;217,32;https://pt.aliexpress.com/w/wholesale-men+beard+kit+trimmer+plus.html;https://alvaloja.store/produto.html?id=beleza-200
esporte-141;Esporte;Tapete Yoga 6mm Pro;99,60;199,20;https://pt.aliexpress.com/w/wholesale-yoga+mat+6mm+non+slip+pro.html;https://alvaloja.store/produto.html?id=esporte-141
esporte-142;Esporte;Tapete Yoga 6mm Mini;62,05;124,10;https://pt.aliexpress.com/w/wholesale-yoga+mat+6mm+non+slip+mini.html;https://alvaloja.store/produto.html?id=esporte-142
esporte-143;Esporte;Tapete Yoga 6mm Kit 2;134,71;269,42;https://pt.aliexpress.com/w/wholesale-yoga+mat+6mm+non+slip+2+pack.html;https://alvaloja.store/produto.html?id=esporte-143
esporte-144;Esporte;Tapete Yoga 6mm Plus;112,66;225,32;https://pt.aliexpress.com/w/wholesale-yoga+mat+6mm+non+slip+plus.html;https://alvaloja.store/produto.html?id=esporte-144
esporte-145;Esporte;Tapete Yoga Extra Grosso Pro;115,02;230,04;https://pt.aliexpress.com/w/wholesale-thick+yoga+mat+10mm+pro.html;https://alvaloja.store/produto.html?id=esporte-145
esporte-146;Esporte;Tapete Yoga Extra Grosso Mini;71,65;143,30;https://pt.aliexpress.com/w/wholesale-thick+yoga+mat+10mm+mini.html;https://alvaloja.store/produto.html?id=esporte-146
esporte-147;Esporte;Tapete Yoga Extra Grosso Kit 2;155,56;311,12;https://pt.aliexpress.com/w/wholesale-thick+yoga+mat+10mm+2+pack.html;https://alvaloja.store/produto.html?id=esporte-147
esporte-148;Esporte;Tapete Yoga Extra Grosso Plus;130,11;260,22;https://pt.aliexpress.com/w/wholesale-thick+yoga+mat+10mm+plus.html;https://alvaloja.store/produto.html?id=esporte-148
esporte-149;Esporte;Meias Compressão 20-30 Pro;19,78;39,56;https://pt.aliexpress.com/w/wholesale-compression+socks+20-30+mmhg+pro.html;https://alvaloja.store/produto.html?id=esporte-149
esporte-150;Esporte;Meias Compressão 20-30 Mini;12,32;24,64;https://pt.aliexpress.com/w/wholesale-compression+socks+20-30+mmhg+mini.html;https://alvaloja.store/produto.html?id=esporte-150
esporte-151;Esporte;Meias Compressão 20-30 Kit 2;26,75;53,50;https://pt.aliexpress.com/w/wholesale-compression+socks+20-30+mmhg+2+pack.html;https://alvaloja.store/produto.html?id=esporte-151
esporte-152;Esporte;Meias Compressão 20-30 Plus;22,37;44,74;https://pt.aliexpress.com/w/wholesale-compression+socks+20-30+mmhg+plus.html;https://alvaloja.store/produto.html?id=esporte-152
esporte-153;Esporte;Corda Crossfit Pro;30,33;60,66;https://pt.aliexpress.com/w/wholesale-jump+rope+weighted+pro.html;https://alvaloja.store/produto.html?id=esporte-153
esporte-154;Esporte;Corda Crossfit Mini;18,89;37,78;https://pt.aliexpress.com/w/wholesale-jump+rope+weighted+mini.html;https://alvaloja.store/produto.html?id=esporte-154
esporte-155;Esporte;Corda Crossfit Kit 2;41,02;82,04;https://pt.aliexpress.com/w/wholesale-jump+rope+weighted+2+pack.html;https://alvaloja.store/produto.html?id=esporte-155
esporte-156;Esporte;Corda Crossfit Plus;34,31;68,62;https://pt.aliexpress.com/w/wholesale-jump+rope+weighted+plus.html;https://alvaloja.store/produto.html?id=esporte-156
esporte-157;Esporte;Elástico Kit 5 Pro;43,60;87,20;https://pt.aliexpress.com/w/wholesale-resistance+bands+set+5+pro.html;https://alvaloja.store/produto.html?id=esporte-157
esporte-158;Esporte;Elástico Kit 5 Mini;27,16;54,32;https://pt.aliexpress.com/w/wholesale-resistance+bands+set+5+mini.html;https://alvaloja.store/produto.html?id=esporte-158
esporte-159;Esporte;Elástico Kit 5 Kit 2;58,97;117,94;https://pt.aliexpress.com/w/wholesale-resistance+bands+set+5+2+pack.html;https://alvaloja.store/produto.html?id=esporte-159
esporte-160;Esporte;Elástico Kit 5 Plus;49,32;98,64;https://pt.aliexpress.com/w/wholesale-resistance+bands+set+5+plus.html;https://alvaloja.store/produto.html?id=esporte-160
esporte-161;Esporte;Rolo Liberação Miofascial Pro;53,08;106,16;https://pt.aliexpress.com/w/wholesale-foam+roller+massage+pro.html;https://alvaloja.store/produto.html?id=esporte-161
esporte-162;Esporte;Rolo Liberação Miofascial Mini;33,07;66,14;https://pt.aliexpress.com/w/wholesale-foam+roller+massage+mini.html;https://alvaloja.store/produto.html?id=esporte-162
esporte-163;Esporte;Rolo Liberação Miofascial Kit 2;71,79;143,58;https://pt.aliexpress.com/w/wholesale-foam+roller+massage+2+pack.html;https://alvaloja.store/produto.html?id=esporte-163
esporte-164;Esporte;Rolo Liberação Miofascial Plus;60,04;120,08;https://pt.aliexpress.com/w/wholesale-foam+roller+massage+plus.html;https://alvaloja.store/produto.html?id=esporte-164
esporte-165;Esporte;Garrafa 1L Esportiva Pro;35,39;70,78;https://pt.aliexpress.com/w/wholesale-sports+water+bottle+1l+pro.html;https://alvaloja.store/produto.html?id=esporte-165
esporte-166;Esporte;Garrafa 1L Esportiva Mini;22,05;44,10;https://pt.aliexpress.com/w/wholesale-sports+water+bottle+1l+mini.html;https://alvaloja.store/produto.html?id=esporte-166
esporte-167;Esporte;Garrafa 1L Esportiva Kit 2;47,87;95,74;https://pt.aliexpress.com/w/wholesale-sports+water+bottle+1l+2+pack.html;https://alvaloja.store/produto.html?id=esporte-167
esporte-168;Esporte;Garrafa 1L Esportiva Plus;40,03;80,06;https://pt.aliexpress.com/w/wholesale-sports+water+bottle+1l+plus.html;https://alvaloja.store/produto.html?id=esporte-168
esporte-169;Esporte;Luvas Academia Pro;26,55;53,10;https://pt.aliexpress.com/w/wholesale-gym+workout+gloves+pro.html;https://alvaloja.store/produto.html?id=esporte-169
esporte-170;Esporte;Luvas Academia Mini;16,54;33,08;https://pt.aliexpress.com/w/wholesale-gym+workout+gloves+mini.html;https://alvaloja.store/produto.html?id=esporte-170
esporte-171;Esporte;Luvas Academia Kit 2;35,90;71,80;https://pt.aliexpress.com/w/wholesale-gym+workout+gloves+2+pack.html;https://alvaloja.store/produto.html?id=esporte-171
esporte-172;Esporte;Luvas Academia Plus;30,03;60,06;https://pt.aliexpress.com/w/wholesale-gym+workout+gloves+plus.html;https://alvaloja.store/produto.html?id=esporte-172
esporte-173;Esporte;Caneleira 2kg Par Pro;60,04;120,08;https://pt.aliexpress.com/w/wholesale-ankle+weights+2kg+pair+pro.html;https://alvaloja.store/produto.html?id=esporte-173
esporte-174;Esporte;Caneleira 2kg Par Mini;37,40;74,80;https://pt.aliexpress.com/w/wholesale-ankle+weights+2kg+pair+mini.html;https://alvaloja.store/produto.html?id=esporte-174
esporte-175;Esporte;Caneleira 2kg Par Kit 2;81,20;162,40;https://pt.aliexpress.com/w/wholesale-ankle+weights+2kg+pair+2+pack.html;https://alvaloja.store/produto.html?id=esporte-175
esporte-176;Esporte;Caneleira 2kg Par Plus;67,91;135,82;https://pt.aliexpress.com/w/wholesale-ankle+weights+2kg+pair+plus.html;https://alvaloja.store/produto.html?id=esporte-176
esporte-177;Esporte;Bola Pilates 65cm Pro;48,67;97,34;https://pt.aliexpress.com/w/wholesale-pilates+ball+65cm+pro.html;https://alvaloja.store/produto.html?id=esporte-177
esporte-178;Esporte;Bola Pilates 65cm Mini;30,32;60,64;https://pt.aliexpress.com/w/wholesale-pilates+ball+65cm+mini.html;https://alvaloja.store/produto.html?id=esporte-178
esporte-179;Esporte;Bola Pilates 65cm Kit 2;65,82;131,64;https://pt.aliexpress.com/w/wholesale-pilates+ball+65cm+2+pack.html;https://alvaloja.store/produto.html?id=esporte-179
esporte-180;Esporte;Bola Pilates 65cm Plus;55,05;110,10;https://pt.aliexpress.com/w/wholesale-pilates+ball+65cm+plus.html;https://alvaloja.store/produto.html?id=esporte-180
esporte-181;Esporte;Mini Bike Pedal Pro;141,56;283,12;https://pt.aliexpress.com/w/wholesale-under+desk+mini+bike+pro.html;https://alvaloja.store/produto.html?id=esporte-181
esporte-182;Esporte;Mini Bike Pedal Mini;88,18;176,36;https://pt.aliexpress.com/w/wholesale-under+desk+mini+bike+mini.html;https://alvaloja.store/produto.html?id=esporte-182
esporte-183;Esporte;Mini Bike Pedal Kit 2;191,45;382,90;https://pt.aliexpress.com/w/wholesale-under+desk+mini+bike+2+pack.html;https://alvaloja.store/produto.html?id=esporte-183
esporte-184;Esporte;Mini Bike Pedal Plus;160,12;320,24;https://pt.aliexpress.com/w/wholesale-under+desk+mini+bike+plus.html;https://alvaloja.store/produto.html?id=esporte-184
esporte-185;Esporte;Suporte Celular Bike Pro;22,75;45,50;https://pt.aliexpress.com/w/wholesale-bike+phone+mount+pro.html;https://alvaloja.store/produto.html?id=esporte-185
esporte-186;Esporte;Suporte Celular Bike Mini;14,17;28,34;https://pt.aliexpress.com/w/wholesale-bike+phone+mount+mini.html;https://alvaloja.store/produto.html?id=esporte-186
esporte-187;Esporte;Suporte Celular Bike Kit 2;30,77;61,54;https://pt.aliexpress.com/w/wholesale-bike+phone+mount+2+pack.html;https://alvaloja.store/produto.html?id=esporte-187
esporte-188;Esporte;Suporte Celular Bike Plus;25,74;51,48;https://pt.aliexpress.com/w/wholesale-bike+phone+mount+plus.html;https://alvaloja.store/produto.html?id=esporte-188
esporte-189;Esporte;Farol Bike USB Pro;38,55;77,10;https://pt.aliexpress.com/w/wholesale-usb+bike+light+set+pro.html;https://alvaloja.store/produto.html?id=esporte-189
esporte-190;Esporte;Farol Bike USB Mini;24,02;48,04;https://pt.aliexpress.com/w/wholesale-usb+bike+light+set+mini.html;https://alvaloja.store/produto.html?id=esporte-190
esporte-191;Esporte;Farol Bike USB Kit 2;52,14;104,28;https://pt.aliexpress.com/w/wholesale-usb+bike+light+set+2+pack.html;https://alvaloja.store/produto.html?id=esporte-191
esporte-192;Esporte;Farol Bike USB Plus;43,61;87,22;https://pt.aliexpress.com/w/wholesale-usb+bike+light+set+plus.html;https://alvaloja.store/produto.html?id=esporte-192
esporte-193;Esporte;Joelheira Compressão Pro;34,12;68,24;https://pt.aliexpress.com/w/wholesale-knee+compression+sleeve+pro.html;https://alvaloja.store/produto.html?id=esporte-193
esporte-194;Esporte;Joelheira Compressão Mini;21,26;42,52;https://pt.aliexpress.com/w/wholesale-knee+compression+sleeve+mini.html;https://alvaloja.store/produto.html?id=esporte-194
esporte-195;Esporte;Joelheira Compressão Kit 2;46,15;92,30;https://pt.aliexpress.com/w/wholesale-knee+compression+sleeve+2+pack.html;https://alvaloja.store/produto.html?id=esporte-195
esporte-196;Esporte;Joelheira Compressão Plus;38,60;77,20;https://pt.aliexpress.com/w/wholesale-knee+compression+sleeve+plus.html;https://alvaloja.store/produto.html?id=esporte-196
esporte-197;Esporte;Faixa Headband Suor Pro;17,69;35,38;https://pt.aliexpress.com/w/wholesale-sweat+headband+sport+pro.html;https://alvaloja.store/produto.html?id=esporte-197
esporte-198;Esporte;Faixa Headband Suor Mini;11,02;22,04;https://pt.aliexpress.com/w/wholesale-sweat+headband+sport+mini.html;https://alvaloja.store/produto.html?id=esporte-198
esporte-199;Esporte;Faixa Headband Suor Kit 2;23,92;47,84;https://pt.aliexpress.com/w/wholesale-sweat+headband+sport+2+pack.html;https://alvaloja.store/produto.html?id=esporte-199
esporte-200;Esporte;Faixa Headband Suor Plus;20,01;40,02;https://pt.aliexpress.com/w/wholesale-sweat+headband+sport+plus.html;https://alvaloja.store/produto.html?id=esporte-200
esporte-201;Esporte;Cinto Hidratação Pro;51,83;103,66;https://pt.aliexpress.com/w/wholesale-running+hydration+belt+pro.html;https://alvaloja.store/produto.html?id=esporte-201
esporte-202;Esporte;Cinto Hidratação Mini;32,28;64,56;https://pt.aliexpress.com/w/wholesale-running+hydration+belt+mini.html;https://alvaloja.store/produto.html?id=esporte-202
esporte-203;Esporte;Cinto Hidratação Kit 2;70,09;140,18;https://pt.aliexpress.com/w/wholesale-running+hydration+belt+2+pack.html;https://alvaloja.store/produto.html?id=esporte-203
esporte-204;Esporte;Cinto Hidratação Plus;58,62;117,24;https://pt.aliexpress.com/w/wholesale-running+hydration+belt+plus.html;https://alvaloja.store/produto.html?id=esporte-204
esporte-205;Esporte;Contador Passos Clip Pro;19,59;39,18;https://pt.aliexpress.com/w/wholesale-clip+pedometer+pro.html;https://alvaloja.store/produto.html?id=esporte-205
esporte-206;Esporte;Contador Passos Clip Mini;12,21;24,42;https://pt.aliexpress.com/w/wholesale-clip+pedometer+mini.html;https://alvaloja.store/produto.html?id=esporte-206
esporte-207;Esporte;Contador Passos Clip Kit 2;26,50;53,00;https://pt.aliexpress.com/w/wholesale-clip+pedometer+2+pack.html;https://alvaloja.store/produto.html?id=esporte-207
esporte-208;Esporte;Contador Passos Clip Plus;22,16;44,32;https://pt.aliexpress.com/w/wholesale-clip+pedometer+plus.html;https://alvaloja.store/produto.html?id=esporte-208
esporte-209;Esporte;Toalha Esportiva Pro;24,64;49,28;https://pt.aliexpress.com/w/wholesale-microfiber+sport+towel+pro.html;https://alvaloja.store/produto.html?id=esporte-209
esporte-210;Esporte;Toalha Esportiva Mini;15,35;30,70;https://pt.aliexpress.com/w/wholesale-microfiber+sport+towel+mini.html;https://alvaloja.store/produto.html?id=esporte-210
esporte-211;Esporte;Toalha Esportiva Kit 2;33,33;66,66;https://pt.aliexpress.com/w/wholesale-microfiber+sport+towel+2+pack.html;https://alvaloja.store/produto.html?id=esporte-211
esporte-212;Esporte;Toalha Esportiva Plus;27,88;55,76;https://pt.aliexpress.com/w/wholesale-microfiber+sport+towel+plus.html;https://alvaloja.store/produto.html?id=esporte-212
esporte-213;Esporte;Halteres Ajustáveis Par Pro;183,27;366,54;https://pt.aliexpress.com/w/wholesale-adjustable+dumbbells+pair+pro.html;https://alvaloja.store/produto.html?id=esporte-213
esporte-214;Esporte;Halteres Ajustáveis Par Mini;114,17;228,34;https://pt.aliexpress.com/w/wholesale-adjustable+dumbbells+pair+mini.html;https://alvaloja.store/produto.html?id=esporte-214
esporte-215;Esporte;Halteres Ajustáveis Par Kit 2;247,86;495,72;https://pt.aliexpress.com/w/wholesale-adjustable+dumbbells+pair+2+pack.html;https://alvaloja.store/produto.html?id=esporte-215
esporte-216;Esporte;Halteres Ajustáveis Par Plus;207,30;414,60;https://pt.aliexpress.com/w/wholesale-adjustable+dumbbells+pair+plus.html;https://alvaloja.store/produto.html?id=esporte-216
esporte-217;Esporte;Barra Porta Exercício Pro;104,27;208,54;https://pt.aliexpress.com/w/wholesale-doorway+pull+up+bar+pro.html;https://alvaloja.store/produto.html?id=esporte-217
esporte-218;Esporte;Barra Porta Exercício Mini;64,96;129,92;https://pt.aliexpress.com/w/wholesale-doorway+pull+up+bar+mini.html;https://alvaloja.store/produto.html?id=esporte-218
esporte-219;Esporte;Barra Porta Exercício Kit 2;141,03;282,06;https://pt.aliexpress.com/w/wholesale-doorway+pull+up+bar+2+pack.html;https://alvaloja.store/produto.html?id=esporte-219
esporte-220;Esporte;Barra Porta Exercício Plus;117,95;235,90;https://pt.aliexpress.com/w/wholesale-doorway+pull+up+bar+plus.html;https://alvaloja.store/produto.html?id=esporte-220
bebe-161;Bebê;Aquecedor de Mamadeira Pro;68,62;137,24;https://pt.aliexpress.com/w/wholesale-baby+bottle+warmer+portable+pro.html;https://alvaloja.store/produto.html?id=bebe-161
bebe-162;Bebê;Aquecedor de Mamadeira Mini;42,75;85,50;https://pt.aliexpress.com/w/wholesale-baby+bottle+warmer+portable+mini.html;https://alvaloja.store/produto.html?id=bebe-162
bebe-163;Bebê;Aquecedor de Mamadeira Kit 2;92,81;185,62;https://pt.aliexpress.com/w/wholesale-baby+bottle+warmer+portable+2+pack.html;https://alvaloja.store/produto.html?id=bebe-163
bebe-164;Bebê;Aquecedor de Mamadeira Plus;77,62;155,24;https://pt.aliexpress.com/w/wholesale-baby+bottle+warmer+portable+plus.html;https://alvaloja.store/produto.html?id=bebe-164
bebe-165;Bebê;Almofada Amamentação Pro;44,62;89,24;https://pt.aliexpress.com/w/wholesale-nursing+pillow+pro.html;https://alvaloja.store/produto.html?id=bebe-165
bebe-166;Bebê;Almofada Amamentação Mini;27,79;55,58;https://pt.aliexpress.com/w/wholesale-nursing+pillow+mini.html;https://alvaloja.store/produto.html?id=bebe-166
bebe-167;Bebê;Almofada Amamentação Kit 2;60,34;120,68;https://pt.aliexpress.com/w/wholesale-nursing+pillow+2+pack.html;https://alvaloja.store/produto.html?id=bebe-167
bebe-168;Bebê;Almofada Amamentação Plus;50,47;100,94;https://pt.aliexpress.com/w/wholesale-nursing+pillow+plus.html;https://alvaloja.store/produto.html?id=bebe-168
bebe-169;Bebê;Babador Silicone Kit 3 Pro;34,12;68,24;https://pt.aliexpress.com/w/wholesale-silicone+baby+bibs+3+pro.html;https://alvaloja.store/produto.html?id=bebe-169
bebe-170;Bebê;Babador Silicone Kit 3 Mini;21,26;42,52;https://pt.aliexpress.com/w/wholesale-silicone+baby+bibs+3+mini.html;https://alvaloja.store/produto.html?id=bebe-170
bebe-171;Bebê;Babador Silicone Kit 3 Kit 2;46,15;92,30;https://pt.aliexpress.com/w/wholesale-silicone+baby+bibs+3+2+pack.html;https://alvaloja.store/produto.html?id=bebe-171
